Date Time,SPD10-DK ,TMP10-DK ,DEW PT.  ,RAIN 
2023-05-21 01:00:00,2.6,60.9,55.4,0.0
2023-05-21 02:00:00,4.4,59.6,54.4,0.0
2023-05-21 03:00:00,3.5,56.9,53.3,0.0
2023-05-21 04:00:00,2.0,56.0,52.6,0.0
2023-05-21 05:00:00,2.1,54.2,50.2,0.0
2023-05-21 06:00:00,2.1,53.2,46.0,0.0
2023-05-21 07:00:00,2.5,54.1,46.6,0.0
2023-05-21 08:00:00,5.8,56.6,47.6,0.0
2023-05-21 09:00:00,6.1,58.8,49.0,0.0
2023-05-21 10:00:00,9.6,61.6,48.3,0.0
2023-05-21 11:00:00,7.4,64.1,49.1,0.0
2023-05-21 12:00:00,8.8,66.5,49.1,0.0
2023-05-21 13:00:00,8.8,69.1,48.9,0.0
2023-05-21 14:00:00,9.1,70.7,47.4,0.0
2023-05-21 15:00:00,9.3,73.2,47.5,0.0
2023-05-21 16:00:00,4.4,74.3,48.5,0.0
2023-05-21 17:00:00,6.4,75.6,46.8,0.0
2023-05-21 18:00:00,7.8,75.6,46.4,0.0
2023-05-21 19:00:00,6.4,75.3,46.2,0.0
2023-05-21 20:00:00,2.2,72.9,48.9,0.0
2023-05-21 21:00:00,1.2,69.7,49.1,0.0
2023-05-21 22:00:00,1.6,62.9,53.4,0.0
2023-05-21 23:00:00,1.2,61.3,53.1,0.0
2023-05-22 00:00:00,2.1,63.3,52.2,0.0
2023-05-22 01:00:00,0.9,57.7,51.2,0.0
2023-05-22 02:00:00,0.9,56.3,50.4,0.0
2023-05-22 03:00:00,1.0,54.4,50.3,0.0
2023-05-22 04:00:00,0.9,52.4,48.6,0.0
2023-05-22 05:00:00,1.6,51.8,48.1,0.0
2023-05-22 06:00:00,1.9,50.2,47.3,0.0
2023-05-22 07:00:00,2.4,51.1,48.8,0.0
2023-05-22 08:00:00,3.0,54.5,52.0,0.0
2023-05-22 09:00:00,4.8,59.7,53.3,0.0
2023-05-22 10:00:00,2.5,66.3,54.9,0.0
2023-05-22 11:00:00,2.3,70.8,51.9,0.0
2023-05-22 12:00:00,3.7,73.5,46.4,0.0
2023-05-22 13:00:00,4.3,74.7,46.4,0.0
2023-05-22 14:00:00,4.6,75.8,45.8,0.0
2023-05-22 15:00:00,4.5,76.1,47.0,0.0
2023-05-22 16:00:00,4.0,76.2,47.0,0.0
2023-05-22 17:00:00,5.1,77.3,46.5,0.0
2023-05-22 18:00:00,3.5,76.3,47.2,0.0
2023-05-22 19:00:00,1.6,74.5,53.2,0.0
2023-05-22 20:00:00,2.5,71.1,55.8,0.0
2023-05-22 21:00:00,1.4,64.9,55.1,0.0
2023-05-22 22:00:00,1.1,62.1,54.4,0.0
2023-05-22 23:00:00,0.8,59.4,52.7,0.0
2023-05-23 00:00:00,1.7,58.5,52.4,0.0
2023-05-23 01:00:00,2.8,61.4,51.3,0.0
2023-05-23 02:00:00,1.7,60.1,51.5,0.0
2023-05-23 03:00:00,2.1,57.1,51.3,0.0
2023-05-23 04:00:00,1.7,54.1,50.5,0.0
2023-05-23 05:00:00,0.7,53.9,50.9,0.0
2023-05-23 06:00:00,1.3,53.5,50.9,0.0
2023-05-23 07:00:00,2.4,52.6,50.6,0.0
2023-05-23 08:00:00,2.6,56.8,54.0,0.0
2023-05-23 09:00:00,3.0,61.7,56.1,0.0
2023-05-23 10:00:00,3.0,64.1,54.4,0.0
2023-05-23 11:00:00,2.9,66.5,54.0,0.0
2023-05-23 12:00:00,4.0,69.3,52.0,0.0
2023-05-23 13:00:00,4.5,70.8,53.4,0.0
2023-05-23 14:00:00,6.2,71.5,53.7,0.0
2023-05-23 15:00:00,4.2,72.1,52.2,0.0
2023-05-23 16:00:00,7.1,72.3,49.4,0.0
2023-05-23 17:00:00,5.7,71.6,48.2,0.0
2023-05-23 18:00:00,3.2,70.9,50.3,0.0
2023-05-23 19:00:00,5.8,70.6,48.8,0.0
2023-05-23 20:00:00,7.6,68.5,47.8,0.0
2023-05-23 21:00:00,3.4,65.3,47.3,0.0
2023-05-23 22:00:00,2.5,62.9,46.3,0.0
2023-05-23 23:00:00,1.2,60.3,47.2,0.0
2023-05-24 00:00:00,0.7,56.6,46.7,0.0
2023-05-24 01:00:00,1.6,52.9,47.4,0.0
2023-05-24 02:00:00,1.2,53.0,48.4,0.0
2023-05-24 03:00:00,1.1,50.3,46.8,0.0
2023-05-24 04:00:00,0.8,49.0,46.0,0.0
2023-05-24 05:00:00,0.8,48.6,46.6,0.0
2023-05-24 06:00:00,1.4,48.5,46.6,0.0
2023-05-24 07:00:00,1.1,47.8,46.0,0.0
2023-05-24 08:00:00,3.0,51.7,50.2,0.0
2023-05-24 09:00:00,2.4,57.6,51.1,0.0
2023-05-24 10:00:00,3.4,61.9,52.4,0.0
2023-05-24 11:00:00,3.1,65.7,52.5,0.0
2023-05-24 12:00:00,4.8,69.3,53.8,0.0
2023-05-24 13:00:00,4.2,72.3,54.5,0.0
2023-05-24 14:00:00,4.0,74.4,54.0,0.0
2023-05-24 15:00:00,2.9,76.0,50.9,0.0
2023-05-24 16:00:00,3.6,77.5,50.3,0.0
2023-05-24 17:00:00,3.8,78.3,50.0,0.0
2023-05-24 18:00:00,2.1,77.8,45.4,0.0
2023-05-24 19:00:00,2.0,76.6,47.0,0.0
2023-05-24 20:00:00,1.0,72.5,52.4,0.0
2023-05-24 21:00:00,1.8,70.4,51.9,0.0
2023-05-24 22:00:00,1.3,64.8,55.0,0.0
2023-05-24 23:00:00,9.3,67.2,53.0,0.0
2023-05-25 00:00:00,9.0,65.2,49.9,0.0
2023-05-25 01:00:00,14.4,61.7,48.7,0.0
2023-05-25 02:00:00,11.6,59.2,47.5,0.0
2023-05-25 03:00:00,10.0,58.1,45.3,0.0
2023-05-25 04:00:00,11.3,54.8,41.2,0.0
2023-05-25 05:00:00,12.2,52.1,40.6,0.0
2023-05-25 06:00:00,9.7,49.8,39.4,0.0
2023-05-25 07:00:00,10.0,49.6,39.6,0.0
2023-05-25 08:00:00,11.4,50.3,39.6,0.0
2023-05-25 09:00:00,11.6,52.0,39.9,0.0
2023-05-25 10:00:00,11.0,54.6,40.9,0.0
2023-05-25 11:00:00,10.0,57.1,42.1,0.0
2023-05-25 12:00:00,8.6,59.3,41.0,0.0
2023-05-25 13:00:00,7.2,61.5,39.5,0.0
2023-05-25 14:00:00,7.7,63.8,38.4,0.0
2023-05-25 15:00:00,8.6,65.3,37.6,0.0
2023-05-25 16:00:00,9.1,66.1,34.4,0.0
2023-05-25 17:00:00,9.1,67.3,33.4,0.0
2023-05-25 18:00:00,6.7,67.4,34.5,0.0
2023-05-25 19:00:00,5.0,67.0,34.6,0.0
2023-05-25 20:00:00,2.9,64.3,35.8,0.0
2023-05-25 21:00:00,1.5,58.7,37.9,0.0
2023-05-25 22:00:00,1.8,56.8,38.6,0.0
2023-05-25 23:00:00,1.0,53.3,42.9,0.0
2023-05-26 00:00:00,1.7,52.7,41.2,0.0
2023-05-26 01:00:00,0.7,50.7,42.5,0.0
2023-05-26 02:00:00,2.1,48.0,43.0,0.0
2023-05-26 03:00:00,3.7,48.3,40.9,0.0
2023-05-26 04:00:00,4.2,49.8,40.3,0.0
2023-05-26 05:00:00,3.0,48.2,40.2,0.0
2023-05-26 06:00:00,2.4,47.4,40.4,0.0
2023-05-26 07:00:00,2.0,48.8,42.7,0.0
2023-05-26 08:00:00,2.1,52.0,43.3,0.0
2023-05-26 09:00:00,5.9,56.3,44.1,0.0
2023-05-26 10:00:00,4.8,59.1,47.8,0.0
2023-05-26 11:00:00,4.0,62.3,46.8,0.0
2023-05-26 12:00:00,4.6,64.5,46.2,0.0
2023-05-26 13:00:00,4.3,66.0,44.0,0.0
2023-05-26 14:00:00,3.7,68.1,41.7,0.0
2023-05-26 15:00:00,5.7,69.8,41.4,0.0
2023-05-26 16:00:00,4.4,70.6,41.4,0.0
2023-05-26 17:00:00,3.9,71.4,41.6,0.0
2023-05-26 18:00:00,4.5,71.5,42.9,0.0
2023-05-26 19:00:00,3.0,71.5,42.5,0.0
2023-05-26 20:00:00,1.6,68.8,42.8,0.0
2023-05-26 21:00:00,2.9,65.1,45.4,0.0
2023-05-26 22:00:00,2.8,61.5,47.2,0.0
2023-05-26 23:00:00,1.3,57.2,47.3,0.0
2023-05-27 00:00:00,1.4,53.5,46.5,0.0
2023-05-27 01:00:00,1.7,52.2,45.6,0.0
2023-05-27 02:00:00,2.0,55.0,45.7,0.0
2023-05-27 03:00:00,2.1,51.2,45.1,0.0
2023-05-27 04:00:00,2.0,48.2,44.2,0.0
2023-05-27 05:00:00,1.2,47.9,45.6,0.0
2023-05-27 06:00:00,2.4,45.1,42.9,0.0
2023-05-27 07:00:00,2.4,47.1,45.5,0.0
2023-05-27 08:00:00,2.4,52.4,48.2,0.0
2023-05-27 09:00:00,4.1,58.1,49.4,0.0
2023-05-27 10:00:00,3.9,63.4,44.1,0.0
2023-05-27 11:00:00,4.6,67.3,41.2,0.0
2023-05-27 12:00:00,6.1,70.0,40.2,0.0
2023-05-27 13:00:00,7.6,71.3,38.3,0.0
2023-05-27 14:00:00,4.3,71.3,40.6,0.0
2023-05-27 15:00:00,5.5,73.1,38.2,0.0
2023-05-27 16:00:00,5.2,73.3,39.8,0.0
2023-05-27 17:00:00,5.6,74.6,40.5,0.0
2023-05-27 18:00:00,4.7,73.1,39.8,0.0
2023-05-27 19:00:00,3.5,71.7,40.6,0.0
2023-05-27 20:00:00,2.4,70.0,42.7,0.0
2023-05-27 21:00:00,1.5,65.2,46.8,0.0
2023-05-27 22:00:00,3.6,63.0,47.0,0.0
2023-05-27 23:00:00,3.2,62.8,42.9,0.0
2023-05-28 00:00:00,2.4,61.0,43.9,0.0
2023-05-28 01:00:00,1.2,55.9,45.5,0.0
2023-05-28 02:00:00,2.6,54.2,45.3,0.0
2023-05-28 03:00:00,1.7,52.4,46.0,0.0
2023-05-28 04:00:00,1.5,52.2,46.7,0.0
2023-05-28 05:00:00,1.4,52.4,46.5,0.0
2023-05-28 06:00:00,2.2,50.5,46.8,0.0
2023-05-28 07:00:00,2.9,51.1,47.6,0.0
2023-05-28 08:00:00,4.9,53.9,47.8,0.0
2023-05-28 09:00:00,4.2,57.0,47.2,0.0
2023-05-28 10:00:00,1.9,61.2,47.6,0.0
2023-05-28 11:00:00,5.9,66.0,43.5,0.0
2023-05-28 12:00:00,5.1,67.8,43.2,0.0
2023-05-28 13:00:00,5.1,69.7,44.5,0.0
2023-05-28 14:00:00,4.5,70.5,45.3,0.0
2023-05-28 15:00:00,4.6,71.2,47.6,0.0
2023-05-28 16:00:00,2.7,70.9,48.1,0.0
2023-05-28 17:00:00,3.9,72.6,49.0,0.0
2023-05-28 18:00:00,2.8,72.6,52.1,0.0
2023-05-28 19:00:00,3.8,72.4,51.7,0.0
2023-05-28 20:00:00,2.7,71.3,53.0,0.0
2023-05-28 21:00:00,5.9,68.3,55.8,0.0
2023-05-28 22:00:00,2.4,67.4,57.2,0.0
2023-05-28 23:00:00,2.6,67.2,57.1,0.0
2023-05-29 00:00:00,1.9,66.4,56.6,0.0
2023-05-29 01:00:00,1.1,65.1,56.8,0.0
2023-05-29 02:00:00,1.4,62.2,56.7,0.0
2023-05-29 03:00:00,2.2,59.7,56.0,0.0
2023-05-29 04:00:00,2.1,59.3,55.4,0.0
2023-05-29 05:00:00,1.2,59.5,55.4,0.0
2023-05-29 06:00:00,1.0,58.6,55.2,0.0
2023-05-29 07:00:00,2.3,59.0,55.8,0.0
2023-05-29 08:00:00,3.0,60.2,55.7,0.0
2023-05-29 09:00:00,1.9,62.2,56.8,0.0
2023-05-29 10:00:00,2.9,64.6,58.1,0.0
2023-05-29 11:00:00,4.1,66.5,59.0,0.0
2023-05-29 12:00:00,3.8,69.1,59.0,0.0
2023-05-29 13:00:00,3.1,72.8,57.0,0.0
2023-05-29 14:00:00,2.2,74.9,58.3,0.0
2023-05-29 15:00:00,4.5,75.8,57.0,0.0
2023-05-29 16:00:00,5.2,67.0,62.3,0.0
2023-05-29 17:00:00,1.9,66.1,64.2,0.05
2023-05-29 18:00:00,3.3,68.6,64.5,0.01
2023-05-29 19:00:00,6.7,69.1,65.7,0.0
2023-05-29 20:00:00,4.9,69.6,66.5,0.0
2023-05-29 21:00:00,3.9,66.2,59.7,0.0
2023-05-29 22:00:00,1.6,64.6,60.3,0.0
2023-05-29 23:00:00,2.8,64.5,61.1,0.0
2023-05-30 00:00:00,2.2,64.0,60.4,0.0
2023-05-30 01:00:00,3.5,63.3,55.3,0.0
2023-05-30 02:00:00,3.8,61.1,51.4,0.0
2023-05-30 03:00:00,2.6,58.9,50.5,0.0
2023-05-30 04:00:00,3.1,56.3,50.2,0.0
2023-05-30 05:00:00,4.2,56.1,50.2,0.0
2023-05-30 06:00:00,4.7,56.0,47.8,0.0
2023-05-30 07:00:00,5.2,55.5,47.1,0.0
2023-05-30 08:00:00,6.0,57.3,48.9,0.0
2023-05-30 09:00:00,5.2,59.2,50.5,0.0
2023-05-30 10:00:00,6.4,62.2,52.9,0.0
2023-05-30 11:00:00,7.0,65.2,54.3,0.0
2023-05-30 12:00:00,5.6,68.6,54.8,0.0
2023-05-30 13:00:00,4.6,70.6,55.4,0.0
2023-05-30 14:00:00,5.3,72.6,55.7,0.0
2023-05-30 15:00:00,4.5,74.3,52.8,0.0
2023-05-30 16:00:00,5.7,75.6,44.9,0.0
2023-05-30 17:00:00,5.3,75.4,45.7,0.0
2023-05-30 18:00:00,4.9,74.2,45.4,0.0
2023-05-30 19:00:00,5.3,73.8,47.9,0.0
2023-05-30 20:00:00,5.0,70.9,47.7,0.0
2023-05-30 21:00:00,2.6,68.0,49.8,0.0
2023-05-30 22:00:00,0.9,63.6,51.5,0.0
2023-05-30 23:00:00,1.3,61.2,52.8,0.0
2023-05-31 00:00:00,3.8,61.7,51.8,0.0
2023-05-31 01:00:00,1.6,59.7,51.3,0.0
2023-05-31 02:00:00,1.3,57.0,50.9,0.0
2023-05-31 03:00:00,1.1,54.9,50.8,0.0
2023-05-31 04:00:00,1.8,51.1,48.4,0.0
2023-05-31 05:00:00,1.7,49.7,47.7,0.0
2023-05-31 06:00:00,1.4,48.6,46.5,0.0
2023-05-31 07:00:00,1.0,49.9,48.0,0.0
2023-05-31 08:00:00,3.3,53.8,51.1,0.0
2023-05-31 09:00:00,4.7,58.5,52.8,0.0
2023-05-31 10:00:00,5.7,63.5,50.0,0.0
2023-05-31 11:00:00,7.3,66.6,47.8,0.0
2023-05-31 12:00:00,4.9,69.3,46.0,0.0
2023-05-31 13:00:00,5.6,72.5,45.0,0.0
2023-05-31 14:00:00,4.0,74.4,41.5,0.0
2023-05-31 15:00:00,4.5,77.1,41.8,0.0
2023-05-31 16:00:00,5.3,77.6,40.0,0.0
2023-05-31 17:00:00,4.3,77.5,39.1,0.0
2023-05-31 18:00:00,3.7,77.8,40.1,0.0
2023-05-31 19:00:00,3.0,76.9,40.1,0.0
2023-05-31 20:00:00,2.7,74.0,43.3,0.0
2023-05-31 21:00:00,2.5,68.7,49.0,0.0
2023-05-31 22:00:00,0.7,62.3,46.5,0.0
2023-05-31 23:00:00,0.8,60.1,48.1,0.0
2023-06-01 00:00:00,0.9,56.6,48.2,0.0
2023-06-01 01:00:00,1.2,53.7,47.1,0.0
2023-06-01 02:00:00,1.2,51.6,46.8,0.0
2023-06-01 03:00:00,2.0,50.9,46.3,0.0
2023-06-01 04:00:00,2.4,50.3,46.4,0.0
2023-06-01 05:00:00,1.0,50.2,47.2,0.0
2023-06-01 06:00:00,0.8,48.6,46.2,0.0
2023-06-01 07:00:00,2.6,49.3,47.7,0.0
2023-06-01 08:00:00,3.9,54.5,49.2,0.0
2023-06-01 09:00:00,3.1,61.5,51.3,0.0
2023-06-01 10:00:00,2.4,66.5,55.0,0.0
2023-06-01 11:00:00,5.2,70.6,52.0,0.0
2023-06-01 12:00:00,5.8,74.5,52.0,0.0
2023-06-01 13:00:00,4.8,76.8,49.7,0.0
2023-06-01 14:00:00,4.2,79.2,48.6,0.0
2023-06-01 15:00:00,5.4,80.8,48.7,0.0
2023-06-01 16:00:00,4.6,82.1,49.5,0.0
2023-06-01 17:00:00,3.5,83.0,48.4,0.0
2023-06-01 18:00:00,2.8,84.2,44.6,0.0
2023-06-01 19:00:00,4.8,83.6,45.4,0.0
2023-06-01 20:00:00,3.0,80.4,50.2,0.0
2023-06-01 21:00:00,1.1,71.6,53.4,0.0
2023-06-01 22:00:00,1.0,66.3,52.4,0.0
2023-06-01 23:00:00,1.2,64.8,53.8,0.0
2023-06-02 00:00:00,1.3,62.0,54.0,0.0
2023-06-02 01:00:00,1.9,58.0,53.0,0.0
2023-06-02 02:00:00,1.8,59.0,54.0,0.0
2023-06-02 03:00:00,1.8,56.4,52.6,0.0
2023-06-02 04:00:00,2.1,56.1,52.3,0.0
2023-06-02 05:00:00,1.5,56.1,54.3,0.0
2023-06-02 06:00:00,1.3,54.7,52.1,0.0
2023-06-02 07:00:00,1.8,55.3,53.7,0.0
2023-06-02 08:00:00,3.8,60.8,55.3,0.0
2023-06-02 09:00:00,4.7,67.6,55.4,0.0
2023-06-02 10:00:00,4.0,73.4,56.0,0.0
2023-06-02 11:00:00,4.9,78.8,55.2,0.0
2023-06-02 12:00:00,4.4,82.6,54.5,0.0
2023-06-02 13:00:00,4.7,85.3,53.8,0.0
2023-06-02 14:00:00,4.7,87.5,54.4,0.0
2023-06-02 15:00:00,8.0,88.8,55.0,0.0
2023-06-02 16:00:00,5.4,89.5,54.3,0.0
2023-06-02 17:00:00,5.9,90.0,54.2,0.0
2023-06-02 18:00:00,4.5,89.9,53.8,0.0
2023-06-02 19:00:00,1.4,86.8,56.0,0.0
2023-06-02 20:00:00,0.8,84.2,58.8,0.0
2023-06-02 21:00:00,0.9,78.7,62.9,0.0
2023-06-02 22:00:00,1.0,74.0,62.9,0.0
2023-06-02 23:00:00,1.3,71.0,61.9,0.0
2023-06-03 00:00:00,2.7,73.1,57.8,0.0
2023-06-03 01:00:00,1.4,71.3,58.5,0.0
2023-06-03 02:00:00,2.0,70.8,58.0,0.0
2023-06-03 03:00:00,2.8,68.4,57.9,0.0
2023-06-03 04:00:00,1.6,66.7,58.0,0.0
2023-06-03 05:00:00,3.7,66.9,57.3,0.0
2023-06-03 06:00:00,3.4,67.9,56.4,0.0
2023-06-03 07:00:00,3.1,67.4,58.0,0.0
2023-06-03 08:00:00,5.1,70.2,59.0,0.0
2023-06-03 09:00:00,7.7,74.0,59.1,0.0
2023-06-03 10:00:00,5.1,77.1,59.9,0.0
2023-06-03 11:00:00,7.5,78.0,61.0,0.0
2023-06-03 12:00:00,4.6,80.2,61.4,0.0
2023-06-03 13:00:00,5.2,81.9,62.2,0.0
2023-06-03 14:00:00,4.7,81.7,62.1,0.0
2023-06-03 15:00:00,4.9,82.2,61.4,0.0
2023-06-03 16:00:00,5.6,81.9,59.4,0.0
2023-06-03 17:00:00,6.4,81.3,58.6,0.0
2023-06-03 18:00:00,6.4,79.7,63.2,0.0
2023-06-03 19:00:00,5.3,78.0,63.0,0.0
2023-06-03 20:00:00,6.8,74.9,62.1,0.0
2023-06-03 21:00:00,7.4,72.0,61.9,0.0
2023-06-03 22:00:00,8.4,66.6,59.4,0.0
2023-06-03 23:00:00,7.9,64.0,56.6,0.0
2023-06-04 00:00:00,4.9,61.9,55.7,0.0
2023-06-04 01:00:00,4.6,62.0,54.7,0.0
2023-06-04 02:00:00,5.5,61.1,54.4,0.0
2023-06-04 03:00:00,2.4,60.6,54.1,0.0
2023-06-04 04:00:00,3.7,60.1,53.0,0.0
2023-06-04 05:00:00,3.4,59.6,52.6,0.0
2023-06-04 06:00:00,2.4,59.5,52.2,0.0
2023-06-04 07:00:00,1.7,59.1,52.5,0.0
2023-06-04 08:00:00,2.1,59.4,52.9,0.0
2023-06-04 09:00:00,3.2,59.9,52.4,0.0
2023-06-04 10:00:00,2.1,60.9,52.3,0.0
2023-06-04 11:00:00,3.4,62.0,52.1,0.0
2023-06-04 12:00:00,2.6,64.0,52.7,0.0
2023-06-04 13:00:00,4.6,66.4,51.8,0.0
2023-06-04 14:00:00,5.0,68.8,52.0,0.0
2023-06-04 15:00:00,4.2,70.7,51.7,0.0
2023-06-04 16:00:00,3.0,72.1,52.0,0.0
2023-06-04 17:00:00,3.7,73.6,51.8,0.0
2023-06-04 18:00:00,2.4,73.7,50.8,0.0
2023-06-04 19:00:00,2.0,73.5,50.7,0.0
2023-06-04 20:00:00,2.6,70.5,54.0,0.0
2023-06-04 21:00:00,1.3,67.4,55.4,0.0
2023-06-04 22:00:00,1.5,64.3,55.1,0.0
2023-06-04 23:00:00,1.0,58.7,54.3,0.0
2023-06-05 00:00:00,2.4,55.2,52.4,0.0
2023-06-05 01:00:00,2.8,54.8,51.9,0.0
2023-06-05 02:00:00,2.1,53.7,47.1,0.0
2023-06-05 03:00:00,1.1,52.4,45.6,0.0
2023-06-05 04:00:00,1.4,50.6,45.4,0.0
2023-06-05 05:00:00,1.7,47.7,45.4,0.0
2023-06-05 06:00:00,1.8,48.2,45.0,0.0
2023-06-05 07:00:00,4.5,51.6,46.9,0.0
2023-06-05 08:00:00,3.2,55.4,47.2,0.0
2023-06-05 09:00:00,7.4,60.4,45.2,0.0
2023-06-05 10:00:00,6.4,64.0,44.7,0.0
2023-06-05 11:00:00,4.1,67.3,45.4,0.0
2023-06-05 12:00:00,4.9,69.2,44.6,0.0
2023-06-05 13:00:00,3.9,71.4,46.5,0.0
2023-06-05 14:00:00,4.5,74.1,47.4,0.0
2023-06-05 15:00:00,7.2,74.3,45.4,0.0
2023-06-05 16:00:00,5.1,75.2,46.0,0.0
2023-06-05 17:00:00,6.7,75.5,46.0,0.0
2023-06-05 18:00:00,3.9,75.4,46.8,0.0
2023-06-05 19:00:00,4.2,73.5,44.8,0.0
2023-06-05 20:00:00,2.8,71.3,45.4,0.0
2023-06-05 21:00:00,2.6,69.1,46.5,0.0
2023-06-05 22:00:00,1.6,63.4,49.2,0.0
2023-06-05 23:00:00,0.8,60.2,50.0,0.0
2023-06-06 00:00:00,1.0,57.1,49.8,0.0
2023-06-06 01:00:00,1.8,55.5,49.0,0.0
2023-06-06 02:00:00,1.7,53.7,48.6,0.0
2023-06-06 03:00:00,1.4,53.6,49.0,0.0
2023-06-06 04:00:00,1.3,54.3,49.0,0.0
2023-06-06 05:00:00,1.1,52.7,48.2,0.0
2023-06-06 06:00:00,0.7,53.2,48.4,0.0
2023-06-06 07:00:00,2.4,54.6,48.2,0.0
2023-06-06 08:00:00,3.7,58.0,48.1,0.0
2023-06-06 09:00:00,4.0,62.0,49.1,0.0
2023-06-06 10:00:00,3.3,66.5,47.4,0.0
2023-06-06 11:00:00,3.6,69.7,47.4,0.0
2023-06-06 12:00:00,7.1,72.5,47.0,0.0
2023-06-06 13:00:00,5.6,74.9,47.6,0.0
2023-06-06 14:00:00,5.1,76.6,47.7,0.0
2023-06-06 15:00:00,4.6,78.2,48.9,0.0
2023-06-06 16:00:00,4.8,78.4,48.9,0.0
2023-06-06 17:00:00,4.5,78.9,48.5,0.0
2023-06-06 18:00:00,4.1,78.6,47.3,0.0
2023-06-06 19:00:00,2.0,76.9,50.2,0.0
2023-06-06 20:00:00,2.2,75.1,47.8,0.0
2023-06-06 21:00:00,2.7,73.8,49.1,0.0
2023-06-06 22:00:00,2.0,72.6,50.0,0.0
2023-06-06 23:00:00,2.2,71.2,50.5,0.0
2023-06-07 00:00:00,2.4,69.4,51.4,0.0
2023-06-07 01:00:00,4.8,67.4,51.9,0.0
2023-06-07 02:00:00,2.0,64.5,48.3,0.0
2023-06-07 03:00:00,0.9,61.6,49.0,0.0
2023-06-07 04:00:00,1.2,57.0,48.5,0.0
2023-06-07 05:00:00,0.8,55.1,49.0,0.0
2023-06-07 06:00:00,1.7,52.8,49.0,0.0
2023-06-07 07:00:00,1.3,51.6,48.7,0.0
2023-06-07 08:00:00,1.8,57.1,51.1,0.0
2023-06-07 09:00:00,3.6,63.0,51.8,0.0
2023-06-07 10:00:00,3.2,66.2,50.1,0.0
2023-06-07 11:00:00,4.2,69.5,45.2,0.0
2023-06-07 12:00:00,5.3,71.3,43.8,0.0
2023-06-07 13:00:00,4.9,72.2,41.4,0.0
2023-06-07 14:00:00,6.8,73.0,42.2,0.0
2023-06-07 15:00:00,6.9,74.4,39.7,0.0
2023-06-07 16:00:00,5.4,73.9,40.6,0.0
2023-06-07 17:00:00,3.6,74.9,42.0,0.0
2023-06-07 18:00:00,3.2,74.2,41.8,0.0
2023-06-07 19:00:00,3.2,73.5,43.5,0.0
2023-06-07 20:00:00,1.1,71.7,45.9,0.0
2023-06-07 21:00:00,0.8,65.0,49.9,0.0
2023-06-07 22:00:00,1.1,62.5,51.8,0.0
2023-06-07 23:00:00,1.3,61.0,51.4,0.0
2023-06-08 00:00:00,1.1,58.2,51.3,0.0
2023-06-08 01:00:00,1.1,55.4,50.4,0.0
2023-06-08 02:00:00,1.4,53.7,49.6,0.0
2023-06-08 03:00:00,6.3,55.5,45.4,0.0
2023-06-08 04:00:00,4.6,53.7,43.8,0.0
2023-06-08 05:00:00,2.8,53.2,42.7,0.0
2023-06-08 06:00:00,1.7,50.7,43.9,0.0
2023-06-08 07:00:00,1.1,51.3,44.4,0.0
2023-06-08 08:00:00,2.2,52.7,47.1,0.0
2023-06-08 09:00:00,4.0,58.4,45.6,0.0
2023-06-08 10:00:00,3.5,62.7,42.6,0.0
2023-06-08 11:00:00,5.6,66.4,43.0,0.0
2023-06-08 12:00:00,4.3,70.2,41.0,0.0
2023-06-08 13:00:00,6.8,72.2,36.1,0.0
2023-06-08 14:00:00,6.9,72.0,38.1,0.0
2023-06-08 15:00:00,9.0,73.1,37.2,0.0
2023-06-08 16:00:00,9.0,73.4,37.6,0.0
2023-06-08 17:00:00,6.2,72.8,38.9,0.0
2023-06-08 18:00:00,6.1,72.7,37.5,0.0
2023-06-08 19:00:00,7.5,71.0,36.5,0.0
2023-06-08 20:00:00,6.0,69.8,37.7,0.0
2023-06-08 21:00:00,6.3,67.5,42.2,0.0
2023-06-08 22:00:00,4.6,66.2,43.8,0.0
2023-06-08 23:00:00,2.0,64.9,45.5,0.0
2023-06-09 00:00:00,2.1,62.5,47.1,0.0
2023-06-09 01:00:00,1.1,60.4,47.5,0.0
2023-06-09 02:00:00,1.3,55.7,48.0,0.0
2023-06-09 03:00:00,1.3,55.4,48.1,0.0
2023-06-09 04:00:00,1.8,53.0,48.2,0.0
2023-06-09 05:00:00,1.1,51.0,46.3,0.0
2023-06-09 06:00:00,0.9,50.2,46.9,0.0
2023-06-09 07:00:00,1.2,54.4,49.7,0.0
2023-06-09 08:00:00,1.9,57.5,50.0,0.0
2023-06-09 09:00:00,4.1,61.3,49.0,0.0
2023-06-09 10:00:00,3.6,64.5,48.4,0.0
2023-06-09 11:00:00,3.7,66.8,49.2,0.0
2023-06-09 12:00:00,4.1,66.0,48.3,0.0
2023-06-09 13:00:00,3.2,68.3,50.0,0.0
2023-06-09 14:00:00,2.0,65.8,52.5,0.0
2023-06-09 15:00:00,6.4,69.7,47.4,0.0
2023-06-09 16:00:00,6.5,63.7,49.8,0.0
2023-06-09 17:00:00,3.0,68.9,48.3,0.0
2023-06-09 18:00:00,4.5,68.4,50.5,0.0
2023-06-09 19:00:00,2.4,67.9,50.5,0.0
2023-06-09 20:00:00,1.7,59.7,54.4,0.03
2023-06-09 21:00:00,1.0,58.4,56.3,0.0
2023-06-09 22:00:00,1.0,58.3,55.3,0.0
2023-06-09 23:00:00,1.5,56.8,55.0,0.0
2023-06-10 00:00:00,2.6,56.7,53.8,0.0
2023-06-10 01:00:00,1.1,53.7,51.8,0.0
